x,y,phi_LBM,phi_exact,error
0.0379746835443038,0.8354430379746836,0.055715155355110034,0.05882464472872095,0.003109489373610913
0.0379746835443038,0.8481012658227848,0.05173054325334425,0.05466473286283532,0.0029341896094910655
0.0379746835443038,0.8607594936708861,0.0476627037484145,0.05041838481820936,0.0027556810697948603
0.0379746835443038,0.8734177215189873,0.043518011478342215,0.04609231494391893,0.002574303465576716
0.0379746835443038,0.8860759493670886,0.03930295856329209,0.041693363645639074,0.0023904050823469816
0.0379746835443038,0.8987341772151899,0.03502414390473255,0.03722848656955645,0.0022043426648238953
0.0379746835443038,0.9113924050632911,0.03068826213986689,0.03270474360406334,0.0020164814641964526
0.0379746835443038,0.9240506329113924,0.02630209187711242,0.028129287716622774,0.0018271958395103538
0.0379746835443038,0.9367088607594937,0.021872486074271627,0.023509353643456583,0.0016368675691849563
0.0379746835443038,0.9493670886075949,0.0174063720710134,0.018852246449940678,0.0014458743789272782
